bodyId,class,type,instance,somaSide
145419,Kenyon_Cell,KCab-s,KCab-s_R,R
145425,Kenyon_Cell,KCab-c,KCab-c_L,L
145497,Kenyon_Cell,KCab-c,KCab-c_R,R
145513,Kenyon_Cell,KCab-s,KCab-s_L,L
145574,Kenyon_Cell,KCg-m,KCg-m_L,L
145610,Kenyon_Cell,KCg-m,KCg-m_L,L
145641,Kenyon_Cell,KCg-m,KCg-m_L,L
145642,Kenyon_Cell,KCab-c,KCab-c_L,L
145749,DAN,PAM11,PAM11(a1)_L,L
145764,Kenyon_Cell,KCab-s,KCab-s_L,L
145791,Kenyon_Cell,KCab-c,KCab-c_R,R
145792,Kenyon_Cell,KCg-m,KCg-m_L,L
145859,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
145869,Kenyon_Cell,KCg-m,KCg-m_L,L
145974,Kenyon_Cell,KCg-m,KCg-m_L,L
146058,DAN,PAM08,PAM08(y4)_R,R
146084,Kenyon_Cell,KCg-m,KCg-m_L,L
146099,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
146122,Kenyon_Cell,KCg-m,KCg-m_R,R
146128,Kenyon_Cell,KCg-m,KCg-m_L,L
146166,Kenyon_Cell,KCab-m,KCab-m_L,L
146275,Kenyon_Cell,KCab-c,KCab-c_R,R
146301,Kenyon_Cell,KCg-d,KCg-d_L,L
146350,Kenyon_Cell,KCab-s,KCab-s_L,L
146387,Kenyon_Cell,KCab-s,KCab-s_R,R
146418,DAN,PAM12,PAM12(y3)_R,R
146603,DAN,PAM01,PAM01(y5)_R,R
146609,Kenyon_Cell,KCab-s,KCab-s_L,L
146675,Kenyon_Cell,KCab-c,KCab-c_L,L
146773,DAN,PAM04,PAM04(B2)_R,R
146774,DAN,PAM14,PAM14(B'1m)_R,R
146801,Kenyon_Cell,KCab-m,KCab-m_L,L
146923,Kenyon_Cell,KCab-s,KCab-s_L,L
146925,Kenyon_Cell,KCg-m,KCg-m_L,L
146943,Kenyon_Cell,KCab-m,KCab-m_R,R
146958,Kenyon_Cell,KCab-s,KCab-s_L,L
147040,Kenyon_Cell,KCg-m,KCg-m_L,L
147068,Kenyon_Cell,KCg-m,KCg-m_L,L
147184,DAN,PAM08,PAM08(y4)_L,L
147185,Kenyon_Cell,KCg-m,KCg-m_L,L
147199,Kenyon_Cell,KCab-c,KCab-c_L,L
147217,Kenyon_Cell,KCab-c,KCab-c_L,L
147378,Kenyon_Cell,KCab-c,KCab-c_L,L
147444,Kenyon_Cell,KCab-p,KCab-p_L,L
147585,Kenyon_Cell,KCg-d,KCg-d_L,L
147589,Kenyon_Cell,KCg-m,KCg-m_L,L
147591,DAN,PAM06,PAM06(B'2m)_R,R
147646,Kenyon_Cell,KCg-m,KCg-m_L,L
147696,Kenyon_Cell,KCg-m,KCg-m_L,L
147700,Kenyon_Cell,KCg-m,KCg-m_L,L
147812,Kenyon_Cell,KCg-m,KCg-m_L,L
147857,DAN,PAM11,PAM11(a1)_L,L
147885,Kenyon_Cell,KCg-m,KCg-m_R,R
147953,Kenyon_Cell,KCg-m,KCg-m_L,L
148001,Kenyon_Cell,KCab-c,KCab-c_R,R
148093,Kenyon_Cell,KCab-c,KCab-c_L,L
148122,Kenyon_Cell,KCg-m,KCg-m_L,L
148137,Kenyon_Cell,KCg-d,KCg-d_L,L
148145,Kenyon_Cell,KCg-d,KCg-d_L,L
148150,Kenyon_Cell,KCg-d,KCg-d_L,L
148161,Kenyon_Cell,KCg-m,KCg-m_L,L
148198,Kenyon_Cell,KCg-m,KCg-m_L,L
148213,Kenyon_Cell,KCab-c,KCab-c_R,R
148328,DAN,PAM02,PAM02(B'2a)_L,L
148337,Kenyon_Cell,KCab-s,KCab-s_R,R
148344,Kenyon_Cell,KCg-m,KCg-m_L,L
148419,Kenyon_Cell,KCg-m,KCg-m_R,R
148464,Kenyon_Cell,KCg-m,KCg-m_L,L
148469,DAN,PAM02,PAM02(B'2a)_L,L
148486,Kenyon_Cell,KCg-m,KCg-m_L,L
148493,Kenyon_Cell,KCg-m,KCg-m_R,R
148498,Kenyon_Cell,KCg-m,KCg-m_L,L
148529,Kenyon_Cell,KCg-m,KCg-m_L,L
148548,Kenyon_Cell,KCg-m,KCg-m_R,R
148588,Kenyon_Cell,KCg-m,KCg-m_L,L
148680,Kenyon_Cell,KCg-m,KCg-m_R,R
148844,Kenyon_Cell,KCg-m,KCg-m_L,L
148860,Kenyon_Cell,KCg-m,KCg-m_R,R
148930,Kenyon_Cell,KCg-m,KCg-m_L,L
148989,Kenyon_Cell,KCg-m,KCg-m_L,L
149132,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
149136,Kenyon_Cell,KCab-p,KCab-p_L,L
149180,Kenyon_Cell,KCab-c,KCab-c_L,L
149199,Kenyon_Cell,KCg-m,KCg-m_L,L
149279,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
149297,Kenyon_Cell,KCg-m,KCg-m_L,L
149401,Kenyon_Cell,KCab-p,KCab-p_L,L
149636,Kenyon_Cell,KCab-s,KCab-s_R,R
149720,Kenyon_Cell,KCg-m,KCg-m_L,L
149737,Kenyon_Cell,KCab-s,KCab-s_L,L
149792,Kenyon_Cell,KCg-m,KCg-m_R,R
149820,Kenyon_Cell,KCg-m,KCg-m_L,L
149841,Kenyon_Cell,KCab-s,KCab-s_L,L
149869,DAN,PAM09,PAM09(B1ped)_L,L
149878,Kenyon_Cell,KCg-m,KCg-m_L,L
150014,Kenyon_Cell,KCg-d,KCg-d_R,R
150034,DAN,PAM09,PAM09(B1ped)_R,R
150109,Kenyon_Cell,KCab-m,KCab-m_R,R
150177,DAN,PAM01,PAM01(y5)_L,L
150259,Kenyon_Cell,KCg-d,KCg-d_L,L
150451,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
150633,Kenyon_Cell,KCg-m,KCg-m_L,L
150709,Kenyon_Cell,KCab-m,KCab-m_L,L
150732,Kenyon_Cell,KCg-m,KCg-m_L,L
150738,Kenyon_Cell,KCa'b'-m,KCa'b'-m_R,R
150761,Kenyon_Cell,KCab-p,KCab-p_L,L
150781,Kenyon_Cell,KCg-m,KCg-m_L,L
150823,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_R,R
150828,DAN,PAM02,PAM02(B'2a)_L,L
150913,Kenyon_Cell,KCg-m,KCg-m_R,R
150920,Kenyon_Cell,KCab-s,KCab-s_L,L
150926,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
150974,Kenyon_Cell,KCab-s,KCab-s_L,L
150983,DAN,PAM14,PAM14(B'1m)_L,L
151013,DAN,PAM03,PAM03(B2B'2a)_L,L
151133,DAN,PAM06,PAM06(B'2m)_L,L
151134,Kenyon_Cell,KCg-m,KCg-m_R,R
151187,Kenyon_Cell,KCg-m,KCg-m_L,L
151224,Kenyon_Cell,KCab-c,KCab-c_R,R
151277,Kenyon_Cell,KCg-m,KCg-m_L,L
151346,Kenyon_Cell,KCab-m,KCab-m_L,L
151395,Kenyon_Cell,KCab-c,KCab-c_L,L
151584,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
151710,Kenyon_Cell,KCab-c,KCab-c_L,L
151833,Kenyon_Cell,KCab-m,KCab-m_L,L
151908,Kenyon_Cell,KCab-m,KCab-m_L,L
151944,Kenyon_Cell,KCg-d,KCg-d_L,L
151958,Kenyon_Cell,KCab-s,KCab-s_R,R
151993,DAN,PAM05,PAM05(B'2p)_R,R
152019,DAN,PAM08,PAM08(y4)_R,R
152025,Kenyon_Cell,KCg-m,KCg-m_L,L
152031,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
152044,DAN,PAM08,PAM08(y4)_R,R
152056,DAN,PAM06,PAM06(B'2m)_L,L
152066,Kenyon_Cell,KCab-s,KCab-s_L,L
152118,Kenyon_Cell,KCg-m,KCg-m_L,L
152291,DAN,PAM14,PAM14(B'1m)_L,L
152326,DAN,PAM13,PAM13(B'1ap)_L,L
152385,DAN,PAM08,PAM08(y4)_R,R
152391,Kenyon_Cell,KCg-m,KCg-m_R,R
152428,DAN,PAM12,PAM12(y3)_L,L
152470,Kenyon_Cell,KCg-d,KCg-d_L,L
152548,Kenyon_Cell,KCg-m,KCg-m_L,L
152553,Kenyon_Cell,KCab-s,KCab-s_L,L
152559,Kenyon_Cell,KCab-c,KCab-c_L,L
152601,Kenyon_Cell,KCab-m,KCab-m_R,R
152688,Kenyon_Cell,KCg-d,KCg-d_L,L
152706,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
152784,Kenyon_Cell,KCab-p,KCab-p_L,L
152839,Kenyon_Cell,KCab-s,KCab-s_L,L
152860,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_R,R
152889,Kenyon_Cell,KCab-s,KCab-s_R,R
152943,Kenyon_Cell,KCg-m,KCg-m_L,L
152964,Kenyon_Cell,KCg-m,KCg-m_L,L
152997,DAN,PAM05,PAM05(B'2p)_L,L
153035,DAN,PAM04,PAM04(B2)_L,L
153080,Kenyon_Cell,KCab-p,KCab-p_R,R
153083,Kenyon_Cell,KCab-s,KCab-s_L,L
153165,Kenyon_Cell,KCa'b'-m,KCa'b'-m_R,R
153391,Kenyon_Cell,KCg-m,KCg-m_R,R
153460,Kenyon_Cell,KCab-m,KCab-m_L,L
153492,Kenyon_Cell,KCab-s,KCab-s_L,L
153545,Kenyon_Cell,KCg-d,KCg-d_R,R
153573,Kenyon_Cell,KCab-m,KCab-m_R,R
153584,Kenyon_Cell,KCab-p,KCab-p_L,L
153593,Kenyon_Cell,KCab-c,KCab-c_R,R
153635,Kenyon_Cell,KCg-m,KCg-m_L,L
153672,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
153695,Kenyon_Cell,KCab-c,KCab-c_R,R
153703,Kenyon_Cell,KCab-c,KCab-c_L,L
153771,DAN,PAM07,PAM07(y4<y1y2)_L,L
153774,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
153817,Kenyon_Cell,KCg-m,KCg-m_L,L
153931,DAN,PAM01,PAM01(y5)_L,L
154046,Kenyon_Cell,KCg-m,KCg-m_L,L
154230,DAN,PAM05,PAM05(B'2p)_R,R
154387,DAN,PAM14,PAM14(B'1m)_L,L
154400,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
154433,Kenyon_Cell,KCg-m,KCg-m_R,R
154465,Kenyon_Cell,KCg-m,KCg-m_L,L
154495,Kenyon_Cell,KCab-m,KCab-m_L,L
154509,Kenyon_Cell,KCab-c,KCab-c_L,L
154716,Kenyon_Cell,KCab-c,KCab-c_L,L
154739,Kenyon_Cell,KCg-m,KCg-m_L,L
154837,Kenyon_Cell,KCab-c,KCab-c_R,R
154959,Kenyon_Cell,KCab-c,KCab-c_L,L
155022,Kenyon_Cell,KCab-s,KCab-s_L,L
155118,Kenyon_Cell,KCab-c,KCab-c_R,R
155190,Kenyon_Cell,KCab-s,KCab-s_L,L
155211,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
155297,Kenyon_Cell,KCab-c,KCab-c_L,L
155312,Kenyon_Cell,KCg-m,KCg-m_L,L
155329,DAN,PAM02,PAM02(B'2a)_R,R
155692,Kenyon_Cell,KCab-s,KCab-s_R,R
155708,Kenyon_Cell,KCab-c,KCab-c_R,R
155716,Kenyon_Cell,KCab-p,KCab-p_L,L
155793,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_R,R
155871,Kenyon_Cell,KCab-m,KCab-m_L,L
155916,DAN,PAM01,PAM01(y5)_L,L
155937,Kenyon_Cell,KCab-s,KCab-s_L,L
155996,Kenyon_Cell,KCg-d,KCg-d_L,L
156028,DAN,PAM01,PAM01(y5)_R,R
156046,DAN,PAM01,PAM01(y5)_L,L
156345,Kenyon_Cell,KCab-c,KCab-c_R,R
156435,Kenyon_Cell,KCab-m,KCab-m_L,L
156450,Kenyon_Cell,KCg-m,KCg-m_L,L
156528,Kenyon_Cell,KCg-m,KCg-m_L,L
156554,Kenyon_Cell,KCab-s,KCab-s_L,L
156598,Kenyon_Cell,KCab-s,KCab-s_R,R
156664,Kenyon_Cell,KCg-m,KCg-m_L,L
156785,Kenyon_Cell,KCg-d,KCg-d_L,L
157016,DAN,PAM11,PAM11(a1)_L,L
157037,Kenyon_Cell,KCab-m,KCab-m_R,R
157134,DAN,PAM08,PAM08(y4)_R,R
157166,Kenyon_Cell,KCab-s,KCab-s_R,R
157213,Kenyon_Cell,KCab-s,KCab-s_L,L
157257,DAN,PAM12,PAM12(y3)_L,L
157281,Kenyon_Cell,KCab-s,KCab-s_R,R
157325,Kenyon_Cell,KCg-d,KCg-d_R,R
157370,DAN,PAM13,PAM13(B'1ap)_R,R
157389,Kenyon_Cell,KCab-s,KCab-s_L,L
157588,Kenyon_Cell,KCab-s,KCab-s_R,R
157610,Kenyon_Cell,KCab-m,KCab-m_R,R
157675,Kenyon_Cell,KCab-c,KCab-c_L,L
157683,DAN,PAM04,PAM04(B2)_R,R
157751,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
157767,DAN,PAM05,PAM05(B'2p)_R,R
157816,DAN,PAM04,PAM04(B2)_L,L
157864,Kenyon_Cell,KCg-m,KCg-m_R,R
158007,Kenyon_Cell,KCab-s,KCab-s_L,L
158126,Kenyon_Cell,KCab-s,KCab-s_L,L
158169,Kenyon_Cell,KCab-c,KCab-c_L,L
158196,DAN,PAM04,PAM04(B2)_L,L
158246,Kenyon_Cell,KCab-c,KCab-c_R,R
158263,Kenyon_Cell,KCab-p,KCab-p_L,L
158276,Kenyon_Cell,KCab-c,KCab-c_R,R
158328,Kenyon_Cell,KCg-m,KCg-m_L,L
158344,Kenyon_Cell,KCab-m,KCab-m_R,R
158368,Kenyon_Cell,KCab-m,KCab-m_L,L
158372,DAN,PAM08,PAM08(y4)_L,L
158447,Kenyon_Cell,KCg-d,KCg-d_L,L
158470,Kenyon_Cell,KCab-m,KCab-m_L,L
158500,Kenyon_Cell,KCab-c,KCab-c_L,L
158651,DAN,PAM06,PAM06(B'2m)_L,L
158676,Kenyon_Cell,KCg-m,KCg-m_L,L
158857,Kenyon_Cell,KCab-c,KCab-c_R,R
158869,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
158876,Kenyon_Cell,KCab-m,KCab-m_L,L
158917,DAN,PAM12,PAM12(y3)_R,R
159062,DAN,PAM01,PAM01(y5)_L,L
159158,DAN,PAM01,PAM01(y5)_L,L
159261,Kenyon_Cell,KCg-m,KCg-m_L,L
159286,Kenyon_Cell,KCab-m,KCab-m_L,L
159347,Kenyon_Cell,KCab-m,KCab-m_L,L
159383,Kenyon_Cell,KCab-m,KCab-m_L,L
159580,Kenyon_Cell,KCg-d,KCg-d_R,R
159654,Kenyon_Cell,KCab-m,KCab-m_L,L
159665,Kenyon_Cell,KCab-m,KCab-m_L,L
159667,Kenyon_Cell,KCab-c,KCab-c_L,L
159685,Kenyon_Cell,KCab-m,KCab-m_L,L
159692,Kenyon_Cell,KCab-c,KCab-c_R,R
159764,Kenyon_Cell,KCab-m,KCab-m_L,L
159831,DAN,PAM14,PAM14(B'1m)_L,L
160277,DAN,PAM06,PAM06(B'2m)_R,R
160320,MBON,MBON25-like,MBON25-like(y2)_L,L
160400,Kenyon_Cell,KCab-s,KCab-s_L,L
160407,Kenyon_Cell,KCab-s,KCab-s_L,L
160563,Kenyon_Cell,KCab-c,KCab-c_L,L
160568,Kenyon_Cell,KCab-c,KCab-c_L,L
160681,Kenyon_Cell,KCab-m,KCab-m_L,L
160745,Kenyon_Cell,KCab-c,KCab-c_L,L
160748,Kenyon_Cell,KCab-c,KCab-c_L,L
160750,Kenyon_Cell,KCab-m,KCab-m_L,L
160878,Kenyon_Cell,KCg-m,KCg-m_R,R
160885,Kenyon_Cell,KCab-s,KCab-s_R,R
160889,Kenyon_Cell,KCab-m,KCab-m_R,R
161026,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
161079,DAN,PAM15,PAM15(y5B'2a)_L,L
161153,DAN,PAM08,PAM08(y4)_L,L
161163,Kenyon_Cell,KCab-s,KCab-s_L,L
161200,Kenyon_Cell,KCab-c,KCab-c_L,L
161302,Kenyon_Cell,KCa'b'-m,KCa'b'-m_R,R
161418,Kenyon_Cell,KCab-c,KCab-c_L,L
161432,Kenyon_Cell,KCab-m,KCab-m_R,R
161517,Kenyon_Cell,KCab-c,KCab-c_R,R
161529,Kenyon_Cell,KCab-m,KCab-m_R,R
161552,Kenyon_Cell,KCab-s,KCab-s_R,R
161596,DAN,PAM14,PAM14(B'1m)_R,R
161627,Kenyon_Cell,KCab-m,KCab-m_L,L
161648,Kenyon_Cell,KCab-c,KCab-c_R,R
161706,Kenyon_Cell,KCg-m,KCg-m_L,L
161786,Kenyon_Cell,KCab-m,KCab-m_R,R
161865,Kenyon_Cell,KCab-c,KCab-c_L,L
161970,Kenyon_Cell,KCab-c,KCab-c_L,L
162004,Kenyon_Cell,KCab-c,KCab-c_L,L
162048,Kenyon_Cell,KCab-s,KCab-s_L,L
162050,DAN,PAM08,PAM08(y4)_L,L
162116,DAN,PAM13,PAM13(B'1ap)_L,L
162392,Kenyon_Cell,KCab-s,KCab-s_R,R
162399,Kenyon_Cell,KCab-s,KCab-s_L,L
162527,Kenyon_Cell,KCab-c,KCab-c_L,L
162607,Kenyon_Cell,KCab-m,KCab-m_L,L
162619,Kenyon_Cell,KCab-c,KCab-c_L,L
162631,DAN,PAM13,PAM13(B'1ap)_R,R
162655,Kenyon_Cell,KCab-m,KCab-m_L,L
162674,Kenyon_Cell,KCab-c,KCab-c_R,R
162822,Kenyon_Cell,KCab-c,KCab-c_L,L
162951,Kenyon_Cell,KCab-p,KCab-p_L,L
162966,Kenyon_Cell,KCab-c,KCab-c_L,L
163102,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_R,R
163194,DAN,PAM06,PAM06(B'2m)_R,R
163235,Kenyon_Cell,KCab-c,KCab-c_L,L
163251,Kenyon_Cell,KCab-s,KCab-s_L,L
163371,Kenyon_Cell,KCab-c,KCab-c_L,L
163450,Kenyon_Cell,KCab-m,KCab-m_L,L
163490,Kenyon_Cell,KCab-c,KCab-c_L,L
163500,Kenyon_Cell,KCab-m,KCab-m_L,L
163516,Kenyon_Cell,KCg-m,KCg-m_R,R
163698,Kenyon_Cell,KCg-m,KCg-m_L,L
163735,Kenyon_Cell,KCg-m,KCg-m_L,L
163739,Kenyon_Cell,KCab-m,KCab-m_L,L
163808,Kenyon_Cell,KCab-s,KCab-s_L,L
163883,DAN,PAM03,PAM03(B2B'2a)_L,L
163889,Kenyon_Cell,KCab-m,KCab-m_L,L
163951,DAN,PAM06,PAM06(B'2m)_R,R
163971,Kenyon_Cell,KCg-m,KCg-m_R,R
163974,Kenyon_Cell,KCab-c,KCab-c_L,L
164086,DAN,PAM01,PAM01(y5)_R,R
164099,Kenyon_Cell,KCab-m,KCab-m_L,L
164103,Kenyon_Cell,KCg-m,KCg-m_R,R
164216,Kenyon_Cell,KCab-c,KCab-c_R,R
164279,DAN,PAM14,PAM14(B'1m)_R,R
164355,Kenyon_Cell,KCab-s,KCab-s_L,L
164412,Kenyon_Cell,KCab-m,KCab-m_L,L
164534,Kenyon_Cell,KCab-s,KCab-s_R,R
164590,Kenyon_Cell,KCab-c,KCab-c_L,L
164601,DAN,PAM14,PAM14(B'1m)_L,L
164607,Kenyon_Cell,KCab-c,KCab-c_L,L
164966,Kenyon_Cell,KCab-m,KCab-m_L,L
165036,Kenyon_Cell,KCg-m,KCg-m_R,R
165105,Kenyon_Cell,KCab-s,KCab-s_L,L
165176,Kenyon_Cell,KCab-m,KCab-m_L,L
165180,Kenyon_Cell,KCab-c,KCab-c_R,R
165187,DAN,PAM05,PAM05(B'2p)_R,R
165240,Kenyon_Cell,KCab-s,KCab-s_R,R
165260,Kenyon_Cell,KCab-m,KCab-m_L,L
165307,Kenyon_Cell,KCab-s,KCab-s_R,R
165355,Kenyon_Cell,KCab-m,KCab-m_L,L
165359,Kenyon_Cell,KCab-m,KCab-m_L,L
165365,DAN,PAM01,PAM01(y5)_L,L
165459,Kenyon_Cell,KCab-c,KCab-c_L,L
165660,Kenyon_Cell,KCab-m,KCab-m_L,L
166005,Kenyon_Cell,KCab-m,KCab-m_R,R
166049,Kenyon_Cell,KCab-m,KCab-m_L,L
166057,Kenyon_Cell,KCab-s,KCab-s_R,R
166075,Kenyon_Cell,KCab-c,KCab-c_L,L
166081,Kenyon_Cell,KCab-p,KCab-p_L,L
166119,Kenyon_Cell,KCab-s,KCab-s_L,L
166153,Kenyon_Cell,KCab-s,KCab-s_L,L
166283,Kenyon_Cell,KCab-m,KCab-m_L,L
166289,Kenyon_Cell,KCab-m,KCab-m_L,L
166321,Kenyon_Cell,KCab-c,KCab-c_L,L
166385,Kenyon_Cell,KCab-s,KCab-s_L,L
166386,Kenyon_Cell,KCg-m,KCg-m_L,L
166533,Kenyon_Cell,KCab-c,KCab-c_L,L
166544,Kenyon_Cell,KCab-c,KCab-c_L,L
166581,Kenyon_Cell,KCab-s,KCab-s_R,R
166617,Kenyon_Cell,KCab-s,KCab-s_L,L
166687,Kenyon_Cell,KCg-m,KCg-m_L,L
166699,Kenyon_Cell,KCab-m,KCab-m_L,L
166749,Kenyon_Cell,KCab-m,KCab-m_L,L
166876,Kenyon_Cell,KCab-m,KCab-m_L,L
166885,Kenyon_Cell,KCab-c,KCab-c_L,L
166914,Kenyon_Cell,KCab-m,KCab-m_R,R
166918,Kenyon_Cell,KCab-c,KCab-c_L,L
166957,Kenyon_Cell,KCab-m,KCab-m_L,L
167009,DAN,PAM01,PAM01(y5)_R,R
167039,Kenyon_Cell,KCab-c,KCab-c_L,L
167073,DAN,PAM14,PAM14(B'1m)_R,R
167187,Kenyon_Cell,KCab-m,KCab-m_L,L
167201,Kenyon_Cell,KCab-m,KCab-m_L,L
167235,Kenyon_Cell,KCab-m,KCab-m_L,L
167289,Kenyon_Cell,KCab-c,KCab-c_L,L
167297,Kenyon_Cell,KCab-c,KCab-c_L,L
167305,Kenyon_Cell,KCab-m,KCab-m_L,L
167406,Kenyon_Cell,KCab-s,KCab-s_L,L
167413,Kenyon_Cell,KCab-c,KCab-c_L,L
167474,Kenyon_Cell,KCg-m,KCg-m_L,L
167484,Kenyon_Cell,KCab-s,KCab-s_L,L
167708,Kenyon_Cell,KCab-s,KCab-s_R,R
167780,Kenyon_Cell,KCab-s,KCab-s_R,R
167793,Kenyon_Cell,KCab-c,KCab-c_R,R
168006,Kenyon_Cell,KCab-c,KCab-c_L,L
168020,DAN,PAM03,PAM03(B2B'2a)_L,L
168059,Kenyon_Cell,KCab-c,KCab-c_L,L
168080,DAN,PAM03,PAM03(B2B'2a)_L,L
168123,Kenyon_Cell,KCab-c,KCab-c_L,L
168234,Kenyon_Cell,KCab-m,KCab-m_L,L
168306,Kenyon_Cell,KCg-m,KCg-m_R,R
168315,Kenyon_Cell,KCab-m,KCab-m_L,L
168405,Kenyon_Cell,KCab-c,KCab-c_R,R
168433,Kenyon_Cell,KCab-s,KCab-s_R,R
168459,Kenyon_Cell,KCab-m,KCab-m_L,L
168522,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
168564,Kenyon_Cell,KCab-c,KCab-c_L,L
168771,Kenyon_Cell,KCab-s,KCab-s_L,L
168795,Kenyon_Cell,KCab-c,KCab-c_L,L
168916,Kenyon_Cell,KCab-m,KCab-m_L,L
169027,DAN,PAM03,PAM03(B2B'2a)_R,R
169034,Kenyon_Cell,KCab-s,KCab-s_L,L
169141,Kenyon_Cell,KCab-m,KCab-m_R,R
169278,DAN,PAM01,PAM01(y5)_L,L
169369,Kenyon_Cell,KCab-c,KCab-c_L,L
169403,Kenyon_Cell,KCab-c,KCab-c_L,L
169420,Kenyon_Cell,KCab-m,KCab-m_L,L
169484,Kenyon_Cell,KCab-m,KCab-m_L,L
169639,Kenyon_Cell,KCab-c,KCab-c_L,L
169674,DAN,PAM04,PAM04(B2)_L,L
169734,Kenyon_Cell,KCab-c,KCab-c_L,L
169933,Kenyon_Cell,KCab-c,KCab-c_L,L
170005,Kenyon_Cell,KCab-s,KCab-s_L,L
170040,Kenyon_Cell,KCab-s,KCab-s_R,R
170179,Kenyon_Cell,KCab-p,KCab-p_L,L
170237,Kenyon_Cell,KCab-c,KCab-c_L,L
170293,Kenyon_Cell,KCab-p,KCab-p_L,L
170365,Kenyon_Cell,KCab-c,KCab-c_L,L
170366,Kenyon_Cell,KCab-c,KCab-c_L,L
170450,DAN,PAM10,PAM10(B1)_L,L
170466,Kenyon_Cell,KCab-m,KCab-m_R,R
170467,DAN,PAM03,PAM03(B2B'2a)_R,R
170474,Kenyon_Cell,KCab-m,KCab-m_L,L
170719,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
170870,Kenyon_Cell,KCab-c,KCab-c_R,R
170919,Kenyon_Cell,KCab-s,KCab-s_L,L
171000,Kenyon_Cell,KCab-c,KCab-c_L,L
171048,Kenyon_Cell,KCab-p,KCab-p_R,R
171163,Kenyon_Cell,KCg-m,KCg-m_R,R
171283,Kenyon_Cell,KCg-m,KCg-m_L,L
171292,Kenyon_Cell,KCab-c,KCab-c_L,L
171306,Kenyon_Cell,KCab-s,KCab-s_R,R
171340,Kenyon_Cell,KCab-m,KCab-m_L,L
171464,Kenyon_Cell,KCab-c,KCab-c_L,L
171959,DAN,PAM02,PAM02(B'2a)_R,R
171985,Kenyon_Cell,KCg-m,KCg-m_L,L
172017,Kenyon_Cell,KCab-c,KCab-c_L,L
172084,Kenyon_Cell,KCg-m,KCg-m_R,R
172186,Kenyon_Cell,KCab-m,KCab-m_R,R
172224,Kenyon_Cell,KCab-c,KCab-c_L,L
172273,Kenyon_Cell,KCab-c,KCab-c_L,L
172288,Kenyon_Cell,KCab-m,KCab-m_L,L
172298,Kenyon_Cell,KCg-m,KCg-m_L,L
172324,Kenyon_Cell,KCab-c,KCab-c_L,L
172355,Kenyon_Cell,KCab-c,KCab-c_L,L
172379,Kenyon_Cell,KCab-m,KCab-m_L,L
172492,Kenyon_Cell,KCg-m,KCg-m_L,L
172635,Kenyon_Cell,KCab-m,KCab-m_R,R
172748,Kenyon_Cell,KCab-c,KCab-c_L,L
172801,Kenyon_Cell,KCab-c,KCab-c_L,L
173081,Kenyon_Cell,KCab-c,KCab-c_L,L
173082,Kenyon_Cell,KCab-c,KCab-c_L,L
173137,Kenyon_Cell,KCab-c,KCab-c_L,L
173157,Kenyon_Cell,KCab-m,KCab-m_R,R
173188,Kenyon_Cell,KCab-s,KCab-s_R,R
173322,Kenyon_Cell,KCg-m,KCg-m_R,R
173332,Kenyon_Cell,KCab-c,KCab-c_L,L
173472,Kenyon_Cell,KCab-c,KCab-c_L,L
173570,Kenyon_Cell,KCab-c,KCab-c_L,L
173573,Kenyon_Cell,KCab-c,KCab-c_R,R
173781,Kenyon_Cell,KCab-m,KCab-m_L,L
173807,Kenyon_Cell,KCab-s,KCab-s_R,R
173882,Kenyon_Cell,KCab-s,KCab-s_R,R
173951,Kenyon_Cell,KCab-s,KCab-s_L,L
173970,Kenyon_Cell,KCab-c,KCab-c_L,L
174029,Kenyon_Cell,KCab-m,KCab-m_L,L
174047,Kenyon_Cell,KCab-s,KCab-s_L,L
174060,Kenyon_Cell,KCab-c,KCab-c_R,R
174127,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
174181,Kenyon_Cell,KCab-s,KCab-s_L,L
174185,Kenyon_Cell,KCab-m,KCab-m_L,L
174194,Kenyon_Cell,KCab-c,KCab-c_L,L
174255,DAN,PAM14,PAM14(B'1m)_L,L
